Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Protein Insertion Into ER Membrane By Stop-Transfer Membrane-Anchor Sequence (GO:0045050)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	EMC4
Protein Localization To Microtubule (GO:0035372)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	MAPRE3
Protein Localization To Microtubule Cytoskeleton (GO:0072698)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	MAPRE3
rRNA 3'-End Processing (GO:0031125)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	EXOSC9
Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	TGFBR2
Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051988)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	CCNB1
Regulation Of Bile Acid Biosynthetic Process (GO:0070857)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	STARD4
Regulation Of Cellular Extravasation (GO:0002691)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	ICAM1
Regulation Of Cellular Response To Oxidative Stress (GO:1900407)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	ALOX5
Regulation Of Ceramide Biosynthetic Process (GO:2000303)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	PRKCD
Regulation Of Complement-Dependent Cytotoxicity (GO:1903659)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	CD59
Regulation Of Granulocyte Differentiation (GO:0030852)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	RARA
Regulation Of Mast Cell Activation Involved In Immune Response (GO:0033006)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	LYN
Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002886)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	LYN
Regulation Of Phospholipid Metabolic Process (GO:1903725)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	MTMR4
Regulation Of Postsynaptic Neurotransmitter Receptor Activity (GO:0098962)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	DLGAP3
Regulation Of Transmembrane Transporter Activity (GO:0022898)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	ACTB
Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039531)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	TSPAN6
Response To Interleukin-4 (GO:0070670)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	JAK3
Skeletal Muscle Tissue Regeneration (GO:0043403)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	CFLAR
Telomere Maintenance Via Recombination (GO:0000722)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	ERCC4
Telomeric Loop Disassembly (GO:0090657)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	TERF1
Toxin Transport (GO:1901998)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	ANTXR2
Vasoconstriction (GO:0042310)	1/9	0.7183488647497905	0.8093881401083932	0	0	0.826952380952381	0.273555801214378	SLC8A1
Monoatomic Cation Transmembrane Transport (GO:0098655)	34/281	0.722489410312554	0.8138620719834881	0	0	0.9095535312640576	0.2956526638739451	KCNG1;HCN4;KCNE1;ATP2A3;CACNA1A;SLC1A3;ATP2A2;ATP2C2;PKD2;ATP2C1;PKD1;SLC8A1;TMEM165;SLC9A1;UCP2;CNGA1;SLC39A8;ITGAV;SLC12A6;SLC12A7;SCN1B;ATP6V1C1;TRPM4;KCNH2;SLC36A1;ATP6V0B;SLC12A4;SLC11A2;SLC39A10;ABCC9;SLC39A14;SLC6A6;SLC4A8;ATP6V1B2
Vesicle Fusion (GO:0006906)	9/79	0.7254788440966319	0.8170375137276287	0	0	0.8501337409247229	0.2728277829874068	SAMD9;STX17;CAV2;CHMP1A;TOM1;PLEKHM1;STXBP6;VAMP2;RAB8B
Regulation Of Macroautophagy (GO:0016241)	11/96	0.7306941152416974	0.8205101193242191	0	0	0.855602294455067	0.268454078626746	BNIP3L;ATP6V0B;LARP1;CAPNS1;PIK3CA;SESN2;ATP6V1B2;SMCR8;ATG14;ATP6V1C1;SNX6
Diterpenoid Metabolic Process (GO:0016101)	3/28	0.73082105807961	0.8205101193242191	0	0	0.7937018680899733	0.2488943018071852	RDH11;AKR1B1;PLB1
Mucosal Immune Response (GO:0002385)	3/28	0.73082105807961	0.8205101193242191	0	0	0.7937018680899733	0.2488943018071852	FFAR2;RNASE2;LTF
Phospholipid Catabolic Process (GO:0009395)	3/28	0.73082105807961	0.8205101193242191	0	0	0.7937018680899733	0.2488943018071852	ENPP2;PLD1;GPCPD1
Primary Neural Tube Formation (GO:0014020)	3/28	0.73082105807961	0.8205101193242191	0	0	0.7937018680899733	0.2488943018071852	SKI;TGFB1;GRHL2
Regulation Of Glucose Metabolic Process (GO:0010906)	3/28	0.73082105807961	0.8205101193242191	0	0	0.7937018680899733	0.2488943018071852	IRS2;OGT;PDK1
Regulation Of Protein Targeting To Membrane (GO:0090313)	3/28	0.73082105807961	0.8205101193242191	0	0	0.7937018680899733	0.2488943018071852	KCNE1;ITGAM;CIB1
Transcription By RNA Polymerase III (GO:0006383)	3/28	0.73082105807961	0.8205101193242191	0	0	0.7937018680899733	0.2488943018071852	ELL;POLR3G;POLR2L
Transcription Elongation By RNA Polymerase II (GO:0006368)	3/28	0.73082105807961	0.8205101193242191	0	0	0.7937018680899733	0.2488943018071852	USP15;PBRM1;CTR9
NADP Metabolic Process (GO:0006739)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	MDH1;NADK
Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules (GO:0016338)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	CLDN11;CLDN14
Dopamine Metabolic Process (GO:0042417)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	SNCAIP;SULT1A3
Establishment Of Epithelial Cell Polarity (GO:0090162)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	SLC9A3R1;PARD3
Glycosphingolipid Biosynthetic Process (GO:0006688)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	ST8SIA1;ST8SIA4
Insulin Secretion (GO:0030073)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	FAM3B;RAB11FIP2
Leukotriene Biosynthetic Process (GO:0019370)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	ALOX5AP;LTA4H
Negative Regulation Of Execution Phase Of Apoptosis (GO:1900118)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	MTRNR2L10;RFFL
Negative Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903038)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	CTSG;JAK3
Nucleotide Biosynthetic Process (GO:0009165)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	SLC4A7;GART
Phosphatidylcholine Biosynthetic Process (GO:0006656)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	CHKB;LCAT
piRNA Processing (GO:0034587)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	HENMT1;TDRD9
Positive Regulation Of Mitochondrial Fission (GO:0090141)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	RALA;RALBP1
Receptor Clustering (GO:0043113)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	ITGB7;ITGAL
Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	ITGA3;SULF1
Response To Fatty Acid (GO:0070542)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	FFAR2;SOX9
snRNA Processing (GO:0016180)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	INTS10;INTS8
tRNA Metabolic Process (GO:0006399)	2/19	0.7331853779103311	0.8205101193242191	0	0	0.7782012195121951	0.24151996713548052	SSB;DICER1
Development Of Primary Male Sexual Characteristics (GO:0046546)	5/46	0.7394740507642774	0.8271614498745139	0	0	0.8064786294562678	0.2434082247491682	TFAP2C;CSDE1;ZFP42;AKR1B1;SOX9
Replication Fork Processing (GO:0031297)	5/46	0.7394740507642774	0.8271614498745139	0	0	0.8064786294562678	0.2434082247491682	PCNA;RFWD3;ATRX;NBN;PRIMPOL
Monocarboxylic Acid Metabolic Process (GO:0032787)	11/97	0.7431871097394082	0.8311208004366963	0	0	0.8456045177642403	0.25098170870453856	LDHB;MECR;NPC1;ACOT11;DSE;ACOT2;TSPO;ACSL4;ME3;IGF1;ACAA1
Potassium Ion Transport (GO:0006813)	14/122	0.7450797690655396	0.8315227829971156	0	0	0.8568855992286314	0.2521505786272259	KCNG1;KCNH2;HCN4;KCNE1;SLC12A4;SLC1A3;ABCC9;PKD2;SLC9A1;KCNMB1;KCNMA1;SLC17A7;SLC12A6;SLC12A7
Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)	6/55	0.7457288728329862	0.8315227829971156	0	0	0.8097055616139586	0.2375620945100702	SETX;ZFP36;CHURC1;EGR3;CCL5;CD44
Axonogenesis (GO:0007409)	22/188	0.7508007167426622	0.8315227829971156	0	0	0.8757981233690523	0.2510168963227719	CYFIP2;NOTCH2;CYFIP1;NTNG2;HSP90AA1;HSP90AB1;SEMA3C;SEMA4D;SEMA6D;MYCBP2;NEXN;CXCL12;PALLD;MAP1B;PARD3;FEZ2;DAG1;ULK2;ARHGEF40;SOS1;EPHB1;SCN1B
Lipid Droplet Organization (GO:0034389)	3/29	0.7528552172793334	0.8315227829971156	0	0	0.7631308836036247	0.21663938416789733	PRKAA1;PPIA;PLIN5
Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179)	3/29	0.7528552172793334	0.8315227829971156	0	0	0.7631308836036247	0.21663938416789733	NAP1L1;CX3CL1;VEGFA
Regulation Of Muscle Contraction (GO:0006937)	3/29	0.7528552172793334	0.8315227829971156	0	0	0.7631308836036247	0.21663938416789733	TNNT1;TPM1;SRI
Regulation Of Spindle Assembly (GO:0090169)	3/29	0.7528552172793334	0.8315227829971156	0	0	0.7631308836036247	0.21663938416789733	CHMP1A;HSPA1B;HSPA1A
Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385)	3/29	0.7528552172793334	0.8315227829971156	0	0	0.7631308836036247	0.21663938416789733	FMR1;CACNA1A;SRI
Response To Alcohol (GO:0097305)	3/29	0.7528552172793334	0.8315227829971156	0	0	0.7631308836036247	0.21663938416789733	TGFB1;GRIN3A;TGFBR2
Tube Closure (GO:0060606)	3/29	0.7528552172793334	0.8315227829971156	0	0	0.7631308836036247	0.21663938416789733	SKI;TGFB1;GRHL2
RNA 3'-End Processing (GO:0031123)	4/38	0.7533753347052595	0.8315227829971156	0	0	0.7780320366132724	0.22033223292347437	NUDT21;PNPT1;SSB;INTS8
Fatty Acid Transport (GO:0015908)	4/38	0.7533753347052595	0.8315227829971156	0	0	0.7780320366132724	0.22033223292347437	SLCO3A1;ACSL1;ARID4A;APOE
Maturation Of SSU-rRNA (GO:0030490)	4/38	0.7533753347052595	0.8315227829971156	0	0	0.7780320366132724	0.22033223292347437	RPS14;RPS16;RPS8;NOL11
Notch Signaling Involved In Heart Development (GO:0061314)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	NOTCH2
TORC1 Signaling (GO:0038202)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	LARP1
Aromatic Amino Acid Family Catabolic Process (GO:0009074)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	QDPR
Basement Membrane Organization (GO:0071711)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	PXDN
calcineurin-NFAT Signaling Cascade (GO:0033173)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	NFAT5
Cellular Response To Forskolin (GO:1904322)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	AHR
Cellular Response To Type III Interferon (GO:0071358)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	IFNGR2
Columnar/Cuboidal Epithelial Cell Differentiation (GO:0002065)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	SOX4
Endosomal Vesicle Fusion (GO:0034058)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	SAMD9
Establishment Of Epithelial Cell Apical/Basal Polarity (GO:0045198)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	SLC9A3R1
Hematopoietic Stem Cell Proliferation (GO:0071425)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	MECOM
Heparan Sulfate Proteoglycan Biosynthetic Process, Enzymatic Modification (GO:0015015)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	HS3ST3B1
Inositol Phosphate Biosynthetic Process (GO:0032958)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	PPIP5K2
Maintenance Of Synapse Structure (GO:0099558)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	CHCHD10
Megakaryocyte Development (GO:0035855)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	GP1BB
Mesonephros Development (GO:0001823)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	OSR2
Mitotic DNA Replication (GO:1902969)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	MCM2
Negative Regulation Of Activin Receptor Signaling Pathway (GO:0032926)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	SKI
Negative Regulation Of Glycolytic Process (GO:0045820)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	NCOR1
Negative Regulation Of Hemostasis (GO:1900047)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	APOE
Negative Regulation Of Interleukin-17 Production (GO:0032700)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	IL36RN
Negative Regulation Of Lymphocyte Migration (GO:2000402)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	CD200
Negative Regulation Of Natural Killer Cell Mediated Immunity (GO:0002716)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	HLA-F
Negative Regulation Of Programmed Necrotic Cell Death (GO:0062099)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	PELI1
Negative Regulation Of Steroid Biosynthetic Process (GO:0010894)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	NFKB1
Neuron Projection Maintenance (GO:1990535)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	PSEN1
Nucleoside Triphosphate Metabolic Process (GO:0009141)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	AK4
Peptidyl-Proline Hydroxylation (GO:0019511)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	P4HA2
Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	CCNB1
Positive Regulation Of Defense Response To Bacterium (GO:1900426)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	GRN
Positive Regulation Of Dendrite Development (GO:1900006)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	DAB2IP
Positive Regulation Of Integrin Activation (GO:0033625)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	PLEK
Positive Regulation Of Protein Localization To Cajal Body (GO:1904871)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	DKC1
Progesterone Receptor Signaling Pathway (GO:0050847)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	ZDHHC7
Prostaglandin Transport (GO:0015732)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	SLCO3A1
Protein Deneddylation (GO:0000338)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	COPS6
Protein Localization To Condensed Chromosome (GO:1903083)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	IK
Regulation Of Calcium Ion Transmembrane Transport Via High Voltage-Gated Calcium Channel (GO:1902514)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	SESTD1
Regulation Of Cardiac Muscle Cell Apoptotic Process (GO:0010665)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	PPP1R10
Regulation Of Coagulation (GO:0050818)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	F2R
Regulation Of Glycoprotein Biosynthetic Process (GO:0010559)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	IGF1
Regulation Of Opsonization (GO:1903027)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	FCN1
Regulation Of Protein Localization To Cajal Body (GO:1904869)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	DKC1
Regulation Of Respiratory Burst (GO:0060263)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	RAC2
Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034391)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	IGF1
Removal Of Superoxide Radicals (GO:0019430)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	SOD2
Response To Forskolin (GO:1904321)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	AHR
Response To Prostaglandin E (GO:0034695)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	GNG2
Sarcoplasmic Reticulum Calcium Ion Transport (GO:0070296)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	ATP2A2
Serine Family Amino Acid Biosynthetic Process (GO:0009070)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	SERINC3
Steroid Hormone Mediated Signaling Pathway (GO:0043401)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	ZDHHC7
Synaptic Vesicle Transport (GO:0048489)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	SYNJ1
tRNA Threonylcarbamoyladenosine Metabolic Process (GO:0070525)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	TPRKB
Type III Interferon-Mediated Signaling Pathway (GO:0038196)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	IFNGR2
Very-Low-Density Lipoprotein Particle Assembly (GO:0034379)	1/10	0.7553461340539325	0.8315227829971156	0	0	0.735026455026455	0.20623311936167113	APOC1
Organonitrogen Compound Biosynthetic Process (GO:1901566)	14/123	0.7558939622245209	0.8319347420716362	0	0	0.8489750902679236	0.23758922284401696	PPM1L;GSTP1;GCNT1;AKR1A1;LCAT;FURIN;SGMS2;PCSK5;LPCAT2;ST3GAL4;PRKD2;APOE;SPTSSA;ST3GAL2
Ubiquitin-Dependent ERAD Pathway (GO:0030433)	8/73	0.7589624181125239	0.8340315129963993	0	0	0.8137274490215667	0.22442848611960114	VCP;HSPA5;TRIM25;SEC61B;UBXN4;RNF175;RNF5;HERPUD1
Activation Of Adenylate Cyclase Activity (GO:0007190)	2/20	0.759191456529694	0.8340315129963993	0	0	0.7349254742547425	0.20247291253903602	ADRB3;GIPR
Cilium-Dependent Cell Motility (GO:0060285)	2/20	0.759191456529694	0.8340315129963993	0	0	0.7349254742547425	0.20247291253903602	EFHC1;RFX3
Late Endosome To Vacuole Transport (GO:0045324)	2/20	0.759191456529694	0.8340315129963993	0	0	0.7349254742547425	0.20247291253903602	TMEM50A;CHMP1A
Mitochondrial RNA Metabolic Process (GO:0000959)	2/20	0.759191456529694	0.8340315129963993	0	0	0.7349254742547425	0.20247291253903602	PNPT1;FASTK
Peripheral Nervous System Development (GO:0007422)	2/20	0.759191456529694	0.8340315129963993	0	0	0.7349254742547425	0.20247291253903602	EGR2;NF1
Regulation Of Spindle Organization (GO:0090224)	2/20	0.759191456529694	0.8340315129963993	0	0	0.7349254742547425	0.20247291253903602	PSRC1;CLTC
Xenobiotic Transport (GO:0042908)	2/20	0.759191456529694	0.8340315129963993	0	0	0.7349254742547425	0.20247291253903602	SLC7A5;ABCC1
Nucleotide-Excision Repair (GO:0006289)	6/56	0.7613906768367117	0.8362558155859552	0	0	0.7934656488549618	0.2163056230586705	ERCC4;XPA;RPA2;ERCC5;COMMD1;DDB2
Monocarboxylic Acid Biosynthetic Process (GO:0072330)	7/65	0.7666855461733724	0.8418783540932173	0	0	0.7979618438203578	0.21200133811483493	ACLY;ALDH1A3;ALDH1A2;DSE;OSBPL2;ACACB;MCAT
Positive Regulation Of ATP-dependent Activity (GO:0032781)	4/39	0.7715666190442794	0.8470440408843498	0	0	0.7557589626239511	0.19599268045901416	PLSCR1;TPM1;PFN1;PFN2
DNA Geometric Change (GO:0032392)	3/30	0.7734131881971322	0.8479057418990295	0	0	0.7348244164866353	0.18880714332269924	HMGB2;HMGB1;NBN
Cytoplasmic Translational Initiation (GO:0002183)	3/30	0.7734131881971322	0.8479057418990295	0	0	0.7348244164866353	0.18880714332269924	EIF3L;EIF3F;EIF3C
Negative Regulation Of Axon Extension (GO:0030517)	3/30	0.7734131881971322	0.8479057418990295	0	0	0.7348244164866353	0.18880714332269924	SEMA3C;SEMA4D;SEMA6D
Negative Regulation Of Blood Coagulation (GO:0030195)	3/30	0.7734131881971322	0.8479057418990295	0	0	0.7348244164866353	0.18880714332269924	SERPINB2;KRT1;APOE
Phospholipid Dephosphorylation (GO:0046839)	3/30	0.7734131881971322	0.8479057418990295	0	0	0.7348244164866353	0.18880714332269924	SYNJ1;MTMR6;MTM1
Regulation Of Potassium Ion Transport (GO:0043266)	3/30	0.7734131881971322	0.8479057418990295	0	0	0.7348244164866353	0.18880714332269924	KCNH2;KCNE1;PTK2B
Cellular Response To BMP Stimulus (GO:0071773)	7/66	0.7804411883777657	0.8518348704314861	0	0	0.7843917655205441	0.19444749723778035	USP15;SMAD4;TGFB1;HIVEP1;SOX9;SMAD6;RUNX2
Endocardial Cushion Morphogenesis (GO:0003203)	2/21	0.7829710999653635	0.8518348704314861	0	0	0.6962050706033376	0.1703331796255878	SOX9;TGFBR2
Innate Immune Response In Mucosa (GO:0002227)	2/21	0.7829710999653635	0.8518348704314861	0	0	0.6962050706033376	0.1703331796255878	RNASE2;LTF
Outer Dynein Arm Assembly (GO:0036158)	2/21	0.7829710999653635	0.8518348704314861	0	0	0.6962050706033376	0.1703331796255878	DNAAF1;LRRC61
Positive Regulation Of Translational Initiation (GO:0045948)	2/21	0.7829710999653635	0.8518348704314861	0	0	0.6962050706033376	0.1703331796255878	LARP1;CCL5
Steroid Metabolic Process (GO:0008202)	10/92	0.783611445205382	0.8518348704314861	0	0	0.8061087491608862	0.19656315920615397	PIAS4;SULT2B1;CBR1;NPC1;TSPO;ACAA1;LSS;PRLR;CYP3A5;LGMN
DNA Methylation-Dependent Heterochromatin Formation (GO:0006346)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	HELLS
RNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0000394)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	TRPT1
cGMP Metabolic Process (GO:0046068)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	PDE2A
Calcineurin-Mediated Signaling (GO:0097720)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	NFAT5
Catecholamine Biosynthetic Process (GO:0042423)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	PNMT
Cellular Response To Superoxide (GO:0071451)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	SOD2
Central Nervous System Myelination (GO:0022010)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	GPM6B
Cochlea Morphogenesis (GO:0090103)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	SOX9
Endoplasmic Reticulum Membrane Organization (GO:0090158)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	REEP5
Endosomal Lumen Acidification (GO:0048388)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	ATP6V0B
Epithelial Cell-Cell Adhesion (GO:0090136)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	VCL
Exit From Mitosis (GO:0010458)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	UBE2C
Glutamine Family Amino Acid Biosynthetic Process (GO:0009084)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	GLS
Glycerol Metabolic Process (GO:0006071)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	GK5
Histone H2A Ubiquitination (GO:0033522)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	DEPDC1B
Leukotriene D4 Metabolic Process (GO:1901748)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	DPEP2
Lipoprotein Transport (GO:0042953)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	PRKCB
Lysosomal Membrane Organization (GO:0097212)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	CHMP1A
Macrophage Chemotaxis (GO:0048246)	1/11	0.7874850742928805	0.8518348704314861	0	0	0.6614857142857142	0.15803612202925935	CCL5
