Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
DNA Repair (GO:0006281)	12/291	0.40461143347889783	0.589553981788036	0	0	1.1103211176943897	1.0046497427896428	CDKN2D;POLA1;NEIL3;RRM1;EYA1;CDCA5;RAD21;FSCN1;CDK1;NABP1;DNA2;CHD1L
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	7/163	0.4081213575534602	0.5902170990857972	0	0	1.1579954954954954	1.0377847981308062	AKAP12;GNA14;GPR37;GRK5;LPAR1;ADM;GNAI1
Protein-Containing Complex Disassembly (GO:0032984)	3/62	0.4098123286568117	0.5902170990857972	0	0	1.3117823947512302	1.1701833022275783	MAP1LC3A;MYC;RPL17
2-Oxoglutarate Metabolic Process (GO:0006103)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	IDH2
COPII-coated Vesicle Cargo Loading (GO:0090110)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	SEC24D
Regulation Of Feeding Behavior (GO:0060259)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	LEPR
Regulation Of Integrin Activation (GO:0033623)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	FBLIM1
Regulation Of Neuron Projection Arborization (GO:0150011)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	FZD4
Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	PABPC1
Calcium Ion-Regulated Exocytosis Of Neurotransmitter (GO:0048791)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	RIMS3
Resolution Of Meiotic Recombination Intermediates (GO:0000712)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	TOP2A
Copper Ion Homeostasis (GO:0055070)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	PRNP
Response To Muscle Stretch (GO:0035994)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	GSN
Embryonic Cranial Skeleton Morphogenesis (GO:0048701)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	TGFBR2
Smooth Muscle Contraction (GO:0006939)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	BDKRB2
Establishment Of Apical/Basal Cell Polarity (GO:0035089)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	FSCN1
Establishment Of Spindle Localization (GO:0051293)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	NUSAP1
Ethanol Metabolic Process (GO:0006067)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	SULT1A1
Synaptic Transmission, GABAergic (GO:0051932)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	GABRE
Genitalia Development (GO:0048806)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	STRA6
Ubiquinone Metabolic Process (GO:0006743)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	NQO1
Negative Regulation Of T Cell Mediated Immunity (GO:0002710)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	SMAD7
Negative Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001911)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	HLA-E
Negative Regulation Of Transcription Regulatory Region DNA Binding (GO:2000678)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	HEY1
Neuron Cell-Cell Adhesion (GO:0007158)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	NRXN3
Odontogenesis Of Dentin-Containing Tooth (GO:0042475)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	HDAC2
Phagolysosome Assembly (GO:0001845)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	SRPX
Photoreceptor Cell Development (GO:0042461)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	ARL3
Positive Regulation Of Acute Inflammatory Response (GO:0002675)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	OSMR
Positive Regulation Of Exosomal Secretion (GO:1903543)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	STAM
Positive Regulation Of Glycogen Metabolic Process (GO:0070875)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	SORBS1
Positive Regulation Of Histone Acetylation (GO:0035066)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	DEK
Positive Regulation Of Long-Term Synaptic Potentiation (GO:1900273)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	EPHB2
Positive Regulation Of Lyase Activity (GO:0051349)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	CACNA1C
Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	PABPC1
Prostanoid Biosynthetic Process (GO:0046457)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	EDN1
Protein Homotrimerization (GO:0070207)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	SLC1A2
Protein Maturation By Iron-Sulfur Cluster Transfer (GO:0097428)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	CISD1
Protein Transport To Vacuole Involved In Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway (GO:0043328)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	STAM
Protein Trimerization (GO:0070206)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	SLC1A2
Regulation Of MHC Class II Biosynthetic Process (GO:0045346)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	HDAC2
Regulation Of Cell Fate Specification (GO:0042659)	1/14	0.41321156718224783	0.5902170990857972	0	0	1.9839142091152815	1.7533745455898928	HDAC2
Regulation Of Protein Ubiquitination (GO:0031396)	5/113	0.41506831072342465	0.5925843109847644	0	0	1.1945317959468902	1.0503663434114665	DAXX;CAV1;FAM107A;PRICKLE1;SMAD7
Regulation Of Intracellular Transport (GO:0032386)	2/38	0.41766945645309483	0.5925851515570729	0	0	1.4330350484712902	1.251132649038458	SPAG5;GAS1
Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339)	2/38	0.41766945645309483	0.5925851515570729	0	0	1.4330350484712902	1.251132649038458	CDH3;PCDHB2
Regulation Of Protein Import Into Nucleus (GO:0042306)	2/38	0.41766945645309483	0.5925851515570729	0	0	1.4330350484712902	1.251132649038458	BMP4;ZIC1
Regulation Of Telomere Maintenance (GO:0032204)	2/38	0.41766945645309483	0.5925851515570729	0	0	1.4330350484712902	1.251132649038458	MYC;HNRNPD
Response To cAMP (GO:0051591)	2/38	0.41766945645309483	0.5925851515570729	0	0	1.4330350484712902	1.251132649038458	AHR;RAPGEF3
Signal Release From Synapse (GO:0099643)	2/38	0.41766945645309483	0.5925851515570729	0	0	1.4330350484712902	1.251132649038458	SYN1;SNCA
Fatty Acid Transport (GO:0015908)	2/38	0.41766945645309483	0.5925851515570729	0	0	1.4330350484712902	1.251132649038458	PMP2;APOE
mRNA Transcription By RNA Polymerase II (GO:0042789)	2/38	0.41766945645309483	0.5925851515570729	0	0	1.4330350484712902	1.251132649038458	THRB;TAF5
Membrane Assembly (GO:0071709)	2/38	0.41766945645309483	0.5925851515570729	0	0	1.4330350484712902	1.251132649038458	ANXA2;RFTN1
Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)	2/38	0.41766945645309483	0.5925851515570729	0	0	1.4330350484712902	1.251132649038458	SEMA5A;ICAM1
Positive Regulation Of Axonogenesis (GO:0050772)	2/38	0.41766945645309483	0.5925851515570729	0	0	1.4330350484712902	1.251132649038458	NTRK2;ISLR2
Positive Regulation Of Cation Channel Activity (GO:2001259)	2/38	0.41766945645309483	0.5925851515570729	0	0	1.4330350484712902	1.251132649038458	EDN1;CALM3
Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)	2/38	0.41766945645309483	0.5925851515570729	0	0	1.4330350484712902	1.251132649038458	EPHB2;HLA-E
Regulation Of Double-Strand Break Repair (GO:2000779)	4/88	0.4180607464367636	0.5925851515570729	0	0	1.2285457924758059	1.0714498367820926	SMARCD2;SMARCB1;DEK;SMARCA2
Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	4/88	0.4180607464367636	0.5925851515570729	0	0	1.2285457924758059	1.0714498367820926	EPS8;ANLN;FSCN1;CDC42EP1
Cellular Response To Peptide Hormone Stimulus (GO:0071375)	4/89	0.4264813943879712	0.603553276787344	0	0	1.2140289763280816	1.0345791490888225	CAV1;SORBS1;HDAC9;FOXO1
Regulation Of Vesicle-Mediated Transport (GO:0060627)	4/89	0.4264813943879712	0.603553276787344	0	0	1.2140289763280816	1.0345791490888225	RAB3B;RAB3C;GAS1;PLD1
Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)	4/89	0.4264813943879712	0.603553276787344	0	0	1.2140289763280816	1.0345791490888225	BCAR3;CAV1;PFN2;SNCA
Negative Regulation Of Cell Death (GO:0060548)	3/64	0.4298656266600517	0.603553276787344	0	0	1.2686409307244844	1.0710914828319498	AMIGO2;MT3;SNCA
Positive Regulation Of T Cell Differentiation (GO:0045582)	3/64	0.4298656266600517	0.603553276787344	0	0	1.2686409307244844	1.0710914828319498	SMARCD2;SMARCB1;SMARCA2
Carboxylic Acid Transmembrane Transport (GO:1905039)	2/39	0.43064669202905936	0.603553276787344	0	0	1.3942318157083258	1.174594664724197	SLC7A8;SLC7A11
Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209)	2/39	0.43064669202905936	0.603553276787344	0	0	1.3942318157083258	1.174594664724197	F2R;CLU
Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543)	2/39	0.43064669202905936	0.603553276787344	0	0	1.3942318157083258	1.174594664724197	FLRT2;FLRT3
Negative Regulation Of Mitochondrion Organization (GO:0010823)	2/39	0.43064669202905936	0.603553276787344	0	0	1.3942318157083258	1.174594664724197	CLU;SLC25A6
Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799)	2/39	0.43064669202905936	0.603553276787344	0	0	1.3942318157083258	1.174594664724197	RPL11;MAP1A
Positive Regulation Of Intracellular Transport (GO:0032388)	2/39	0.43064669202905936	0.603553276787344	0	0	1.3942318157083258	1.174594664724197	SPAG5;KIF20B
Positive Regulation Of Lipid Biosynthetic Process (GO:0046889)	2/39	0.43064669202905936	0.603553276787344	0	0	1.3942318157083258	1.174594664724197	APOE;SORBS1
Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)	2/39	0.43064669202905936	0.603553276787344	0	0	1.3942318157083258	1.174594664724197	CAV1;FLOT1
Regulation Of Cholesterol Biosynthetic Process (GO:0045540)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	APOE
Regulation Of Clathrin-Dependent Endocytosis (GO:2000369)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	DAB2
DNA Double-Strand Break Processing (GO:0000729)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	DNA2
Regulation Of Dephosphorylation (GO:0035303)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	MTMR2
Golgi To Endosome Transport (GO:0006895)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	WIPI1
Regulation Of Hormone Secretion (GO:0046883)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	EDN1
Alpha-Beta T Cell Activation (GO:0046631)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	HLA-E
Regulation Of Monocyte Differentiation (GO:0045655)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	MYC
Cellular Response To Estrogen Stimulus (GO:0071391)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	SOX9
Regulation Of Systemic Arterial Blood Pressure (GO:0003073)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	ADM
Regulation Of Systemic Arterial Blood Pressure By Hormone (GO:0001990)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	EDN1
Dendritic Cell Chemotaxis (GO:0002407)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	CLU
Epiboly Involved In Wound Healing (GO:0090505)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	CCNA2
Sphingolipid Catabolic Process (GO:0030149)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	PPT1
Ganglioside Biosynthetic Process (GO:0001574)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	ST3GAL1
Glutamine Family Amino Acid Catabolic Process (GO:0009065)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	DDAH2
High-Density Lipoprotein Particle Remodeling (GO:0034375)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	APOE
Midbody Abscission (GO:0061952)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	KIF20A
Negative Regulation Of Cell-Substrate Junction Organization (GO:0150118)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	FAM107A
Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	CREB3L1
Negative Regulation Of Focal Adhesion Assembly (GO:0051895)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	FAM107A
Negative Regulation Of Gluconeogenesis (GO:0045721)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	SOGA1
Negative Regulation Of Phagocytosis (GO:0050765)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	DYSF
Negative Regulation Of Platelet Activation (GO:0010544)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	APOE
Nucleotide-Sugar Biosynthetic Process (GO:0009226)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	GFPT2
Phagosome Maturation (GO:0090382)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	SRPX
Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	RGCC
Positive Regulation Of Glucose Metabolic Process (GO:0010907)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	FOXO1
Positive Regulation Of Muscle Cell Differentiation (GO:0051149)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	LAMB1
Positive Regulation Of Secretion (GO:0051047)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	FLNB
Positive Regulation Of Transcription By RNA Polymerase III (GO:0045945)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	DEK
Regulation Of Amyloid Fibril Formation (GO:1905906)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	CLU
Regulation Of Bicellular Tight Junction Assembly (GO:2000810)	1/15	0.43514342607825346	0.603553276787344	0	0	1.8421103025660666	1.532782379979676	SNAI2
Autophagosome Assembly (GO:0000045)	3/65	0.43980070693433876	0.6091598602806156	0	0	1.2481139438085327	1.025242721914145	MAP1LC3A;TP53INP2;WIPI1
Positive Regulation Of T Cell Proliferation (GO:0042102)	3/65	0.43980070693433876	0.6091598602806156	0	0	1.2481139438085327	1.025242721914145	ANXA1;NCK2;CD24
Positive Regulation Of Cell Cycle (GO:0045787)	3/65	0.43980070693433876	0.6091598602806156	0	0	1.2481139438085327	1.025242721914145	CCNB1;RPS15A;RGCC
Lymphocyte Differentiation (GO:0030098)	4/91	0.44322522356297783	0.6113895321784039	0	0	1.185996503766959	0.9650183532922184	KLF6;ITGA4;LEPR;HDAC9
Positive Regulation Of MAP Kinase Activity (GO:0043406)	4/91	0.44322522356297783	0.6113895321784039	0	0	1.185996503766959	0.9650183532922184	EDN1;DIRAS2;TPD52L1;CD24
Regulation Of Small Molecule Metabolic Process (GO:0062012)	2/40	0.4434683412468732	0.6113895321784039	0	0	1.3574708583539385	1.1037987365127018	APOE;PDK1
Retinoid Metabolic Process (GO:0001523)	2/40	0.4434683412468732	0.6113895321784039	0	0	1.3574708583539385	1.1037987365127018	ALDH1A2;E2F1
Endothelial Cell Migration (GO:0043542)	2/40	0.4434683412468732	0.6113895321784039	0	0	1.3574708583539385	1.1037987365127018	ID1;MYH9
mRNA 3'-End Processing (GO:0031124)	2/40	0.4434683412468732	0.6113895321784039	0	0	1.3574708583539385	1.1037987365127018	SLBP;PABPC1
Negative Regulation Of Protein Localization (GO:1903828)	2/40	0.4434683412468732	0.6113895321784039	0	0	1.3574708583539385	1.1037987365127018	MAP1A;NEDD4L
Nucleic Acid-Templated Transcription (GO:0097659)	2/40	0.4434683412468732	0.6113895321784039	0	0	1.3574708583539385	1.1037987365127018	THRB;E2F1
Protein Deacetylation (GO:0006476)	2/40	0.4434683412468732	0.6113895321784039	0	0	1.3574708583539385	1.1037987365127018	HDAC2;HDAC9
Regulation Of Autophagosome Assembly (GO:2000785)	2/40	0.4434683412468732	0.6113895321784039	0	0	1.3574708583539385	1.1037987365127018	WIPI1;EPHB2
Cellular Response To Type II Interferon (GO:0071346)	3/66	0.4496686253397426	0.6164340131069994	0	0	1.2282386072708653	0.9816627742140879	RPL13A;CCL2;GAPDH
Response To Reactive Oxygen Species (GO:0000302)	3/66	0.4496686253397426	0.6164340131069994	0	0	1.2282386072708653	0.9816627742140879	TPM1;APOE;MT3
B Cell Activation (GO:0042113)	4/92	0.45154224246185737	0.6164340131069994	0	0	1.172458093723235	0.9322054265380133	KLF6;ITGA4;EPHB2;HDAC9
Regulation Of Chemokine Production (GO:0032642)	2/41	0.4561279161570744	0.6164340131069994	0	0	1.3225950782997762	1.03821331774107	IL33;SNAI2
Regulation Of Dendrite Development (GO:0050773)	2/41	0.4561279161570744	0.6164340131069994	0	0	1.3225950782997762	1.03821331774107	BCL11A;NEDD4L
Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)	2/41	0.4561279161570744	0.6164340131069994	0	0	1.3225950782997762	1.03821331774107	CAV1;CACNA1C
Regulation Of Microtubule-Based Process (GO:0032886)	2/41	0.4561279161570744	0.6164340131069994	0	0	1.3225950782997762	1.03821331774107	FAM107A;MCM2
Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)	2/41	0.4561279161570744	0.6164340131069994	0	0	1.3225950782997762	1.03821331774107	MLLT11;CLU
Cellular Response To Retinoic Acid (GO:0071300)	2/41	0.4561279161570744	0.6164340131069994	0	0	1.3225950782997762	1.03821331774107	FZD4;SOX9
Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303)	2/41	0.4561279161570744	0.6164340131069994	0	0	1.3225950782997762	1.03821331774107	POLA1;HMGB2
Non-Canonical Wnt Signaling Pathway (GO:0035567)	2/41	0.4561279161570744	0.6164340131069994	0	0	1.3225950782997762	1.03821331774107	FZD4;PRICKLE1
Protein Localization To Lysosome (GO:0061462)	2/41	0.4561279161570744	0.6164340131069994	0	0	1.3225950782997762	1.03821331774107	SCARB2;CACNG8
DNA-templated Transcription Termination (GO:0006353)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	MAZ
Regulation Of Fatty Acid Oxidation (GO:0046320)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	SOX9
Regulation Of Fibrinolysis (GO:0051917)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	PLAU
Regulation Of Interleukin-1 Production (GO:0032652)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	F2R
Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	GRIN2A
Apoptotic Nuclear Changes (GO:0030262)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	TOP2A
Regulation Of Nucleocytoplasmic Transport (GO:0046822)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	BMP4
Regulation Of Plasminogen Activation (GO:0010755)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	PLAU
Regulation Of Presynapse Assembly (GO:1905606)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	SNCA
Regulation Of Presynapse Organization (GO:0099174)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	SNCA
Regulation Of Protein Kinase A Signaling (GO:0010738)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	AKAP12
Regulation Of Protein Kinase C Signaling (GO:0090036)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	DGKG
Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	TRIL
Regulation Of Response To Cytokine Stimulus (GO:0060759)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	CD24
Regulation Of Secretion (GO:0051046)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	SGK1
Regulation Of Stem Cell Proliferation (GO:0072091)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	HMGB2
Cellular Response To Nitrogen Compound (GO:1901699)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	DAXX
Sulfation (GO:0051923)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	SULT1A1
Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	ITGAV
Vasculature Development (GO:0001944)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	STRA6
Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	CACNA1C
Negative Regulation Of Cytokine Production Involved In Immune Response (GO:0002719)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	SMAD7
Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	FURIN
Negative Regulation Of Interleukin-10 Production (GO:0032693)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	TNFRSF21
Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	HLA-E
Negative Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090201)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	CLU
Phosphatidylinositol Dephosphorylation (GO:0046856)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	MTMR2
Positive Regulation Of Autophagosome Assembly (GO:2000786)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	WIPI1
Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	EMILIN2
Positive Regulation Of Muscle Hypertrophy (GO:0014742)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	EDN1
Positive Regulation Of Telomere Capping (GO:1904355)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	HNRNPD
Protein Kinase A Signaling (GO:0010737)	1/16	0.4562566121919528	0.6164340131069994	0	0	1.719213583556747	1.3490666956596937	MYOM1
Regulation Of Protein-Containing Complex Assembly (GO:0043254)	5/119	0.45920384817872417	0.6196417731038377	0	0	1.1313070411878754	0.8804522100821498	GSN;FBLIM1;APOE;INSM1;CLU
Positive Regulation Of Angiogenesis (GO:0045766)	5/119	0.45920384817872417	0.6196417731038377	0	0	1.1313070411878754	0.8804522100821498	SEMA5A;HSPB1;EMILIN2;ETS1;RAPGEF3
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	3/67	0.4594651047282916	0.6196417731038377	0	0	1.208984375	0.9402178173775095	CASP8AP2;F2R;SNCA
Negative Regulation Of Cellular Catabolic Process (GO:0031330)	3/67	0.4594651047282916	0.6196417731038377	0	0	1.208984375	0.9402178173775095	MTMR2;LEPR;TIMP3
Positive Regulation Of Cellular Catabolic Process (GO:0031331)	6/146	0.4647701403105391	0.6265118361445606	0	0	1.1054366685945634	0.8469991917209058	FURIN;APOE;TRIM38;OPTN;FOXO1;SNCA
DNA-templated Transcription (GO:0006351)	8/199	0.46697479776192796	0.6265150746094043	0	0	1.0803902259314624	0.8226955373774644	NFIX;THRB;THRA;NFIC;E2F1;ETV1;DEK;TAF5
DNA Integrity Checkpoint Signaling (GO:0031570)	2/42	0.4686196289256826	0.6265150746094043	0	0	1.2894630872483221	0.9773664258239614	E2F1;DNA2
DNA Recombination (GO:0006310)	2/42	0.4686196289256826	0.6265150746094043	0	0	1.2894630872483221	0.9773664258239614	RAD21;HMGB3
Regulation Of Neurotransmitter Receptor Activity (GO:0099601)	2/42	0.4686196289256826	0.6265150746094043	0	0	1.2894630872483221	0.9773664258239614	CACNG8;NPTXR
Cellular Response To Glucose Starvation (GO:0042149)	2/42	0.4686196289256826	0.6265150746094043	0	0	1.2894630872483221	0.9773664258239614	SESN3;HNRNPA1
Skeletal Muscle Tissue Development (GO:0007519)	2/42	0.4686196289256826	0.6265150746094043	0	0	1.2894630872483221	0.9773664258239614	MYL6;CAV1
Modulation By Host Of Symbiont Process (GO:0051851)	2/42	0.4686196289256826	0.6265150746094043	0	0	1.2894630872483221	0.9773664258239614	SMARCB1;TFAP4
