Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation Of B Cell Apoptotic Process (GO:0002903)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	BCL6
Negative Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001186)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	LILRB1
Negative Regulation Of DNA-templated DNA Replication (GO:2000104)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	TIMELESS
Negative Regulation Of T-helper 17 Cell Differentiation (GO:2000320)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	SMAD7
Negative Regulation Of Actin Nucleation (GO:0051126)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	GMFG
Negative Regulation Of Complement Activation, Classical Pathway (GO:0045959)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	SVEP1
Negative Regulation Of Glial Cell Apoptotic Process (GO:0034351)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	GAS6
Negative Regulation Of Glucose Import (GO:0046325)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	ENPP1
Negative Regulation Of Inflammatory Response To Wounding (GO:0106015)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	SIGLEC10
Negative Regulation Of miRNA-mediated Gene Silencing (GO:0060965)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	ELAVL1
Negative Regulation Of Microglial Cell Activation (GO:1903979)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	PTPRC
Negative Regulation Of Mitochondrial Fusion (GO:0010637)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	SLC18A1
Negative Regulation Of Nitric Oxide Biosynthetic Process (GO:0045019)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	GLA
Negative Regulation Of Nitric Oxide Metabolic Process (GO:1904406)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	GLA
Negative Regulation Of Osteoblast Proliferation (GO:0033689)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	EIF2AK2
Negative Regulation Of Peptidyl-Lysine Acetylation (GO:2000757)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	KLF15
Negative Regulation Of Striated Muscle Cell Apoptotic Process (GO:0010664)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	NUPR1
Neuron Projection Arborization (GO:0140058)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	PHACTR1
Nonribosomal Peptide Biosynthetic Process (GO:0019184)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	GCLM
Nucleolar Chromatin Organization (GO:1990700)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	SMARCA5
Osteoblast Development (GO:0002076)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	LIMD1
Peptidyl-Lysine Hydroxylation (GO:0017185)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	PLOD2
Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035357)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	RXRA
Phosphatidylserine Acyl-Chain Remodeling (GO:0036150)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	OSBPL8
Positive Regulation Of DNA Demethylation (GO:1901537)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	OTUD4
Positive Regulation Of Adipose Tissue Development (GO:1904179)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	PRKAA1
Positive Regulation Of Aspartic-Type Peptidase Activity (GO:1905247)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	EPHA4
Positive Regulation Of Dendritic Cell Chemotaxis (GO:2000510)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	GAS6
Positive Regulation Of Execution Phase Of Apoptosis (GO:1900119)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	TP53
Positive Regulation Of Extracellular Matrix Disassembly (GO:0090091)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	IL6
Positive Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043568)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	IGF1
Positive Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033145)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	KMT2D
Positive Regulation Of Microtubule Nucleation (GO:0090063)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	HSPA1B
Positive Regulation Of Neuron Projection Arborization (GO:0150012)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	MAP3K13
Positive Regulation Of Steroid Biosynthetic Process (GO:0010893)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	IFNG
Positive Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904754)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	NR4A3
Positive Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900748)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	ROBO1
Post-Translational Protein Targeting To Membrane, Translocation (GO:0031204)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	SEC61B
Postsynapse Organization (GO:0099173)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	LGMN
Postsynaptic Density Organization (GO:0097106)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	PTEN
Protein K27-linked Ubiquitination (GO:0044314)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	UBE2S
Protein Deglycosylation (GO:0006517)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	PARK7
Protein Depalmitoylation (GO:0002084)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	PPT1
Protein Deubiquitination Involved In Ubiquitin-Dependent Protein Catabolic Process (GO:0071947)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	TNFAIP3
Protein Localization To Nucleolus (GO:1902570)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	RPF2
Protein Retention In ER Lumen (GO:0006621)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	KDELR1
Purine Ribonucleoside Monophosphate Catabolic Process (GO:0009169)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	PNP
Purine-Containing Compound Metabolic Process (GO:0072521)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	PRPS1
Regulation Of Cdc42 Protein Signal Transduction (GO:0032489)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	APOE
Regulation Of DNA-templated Transcription In Response To Stress (GO:0043620)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	DDIT3
Regulation Of Carbohydrate Biosynthetic Process (GO:0043255)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	OGT
Regulation Of Chemokine (C-C Motif) Ligand 5 Production (GO:0071649)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	MAVS
Regulation Of Dendritic Cell Chemotaxis (GO:2000508)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	GAS6
Regulation Of Dopamine Metabolic Process (GO:0042053)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	ITGB2
Regulation Of Dopamine Receptor Signaling Pathway (GO:0060159)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	LRRK2
Regulation Of Lysosome Size (GO:0062196)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	KXD1
Regulation Of Mesenchymal Stem Cell Differentiation (GO:2000739)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	SOX5
Regulation Of Microvillus Organization (GO:0032530)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	PODXL
Regulation Of Mitophagy (GO:1901524)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	TSC2
Regulation Of Protein Localization To Nucleolus (GO:1904749)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	GLUL
Regulation Of Skeletal Muscle Fiber Development (GO:0048742)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	HDAC9
Regulation Of Stem Cell Division (GO:2000035)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	EVI2B
Regulation Of Transforming Growth Factor Beta Activation (GO:1901388)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	HSP90AB1
Response To Auditory Stimulus (GO:0010996)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	USP53
Response To Epinephrine (GO:0071871)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	SNCA
siRNA Processing (GO:0030422)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	PRKRA
Single Strand Break Repair (GO:0000012)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	ERCC8
snRNA Transcription By RNA Polymerase III (GO:0042796)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	SNAPC1
Sodium-Dependent Phosphate Transport (GO:0044341)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	SLC17A7
Somatic Hypermutation Of Immunoglobulin Genes (GO:0016446)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	POLQ
Sulfur Amino Acid Biosynthetic Process (GO:0000097)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	MTHFR
tRNA Aminoacylation For Mitochondrial Protein Translation (GO:0070127)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	SARS2
tRNA Transcription By RNA Polymerase III (GO:0042797)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	POLR2L
Terpenoid Metabolic Process (GO:0006721)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	CYP2E1
Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0099625)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	KCNJ5
Very-Low-Density Lipoprotein Particle Remodeling (GO:0034372)	1/7	0.6606770740253417	0.7709461081298077	0	0	0.9984265734265734	0.41383793033318106	APOE
Glutamine Family Amino Acid Metabolic Process (GO:0009064)	4/31	0.6658925904382371	0.776114716978309	0	0	0.8873332555516664	0.36081356836873135	ADSL;CAD;GCLM;NIT2
Presynaptic Endocytosis (GO:0140238)	4/31	0.6658925904382371	0.776114716978309	0	0	0.8873332555516664	0.36081356836873135	CDK5;SYNJ2;DNM1;SNCA
Regulation Of Centrosome Duplication (GO:0010824)	4/31	0.6658925904382371	0.776114716978309	0	0	0.8873332555516664	0.36081356836873135	STIL;CHMP1B;PLK2;CHMP5
Regulation Of Protein Localization To Cell Surface (GO:2000008)	4/31	0.6658925904382371	0.776114716978309	0	0	0.8873332555516664	0.36081356836873135	HSP90AB1;STX4;STX3;GPM6B
Response To Estradiol (GO:0032355)	4/31	0.6658925904382371	0.776114716978309	0	0	0.8873332555516664	0.36081356836873135	SOCS2;SSTR2;ESR1;STRN3
Anterograde Axonal Transport (GO:0008089)	5/39	0.6735634068729475	0.7841294755483181	0	0	0.8807567144504861	0.3480513984012118	RAB21;BLOC1S6;KIF1C;AP3S2;AP3B2
Digestive Tract Development (GO:0048565)	5/39	0.6735634068729475	0.7841294755483181	0	0	0.8807567144504861	0.3480513984012118	COBL;PCSK5;FGFR2;STRA6;CCDC40
Internal Peptidyl-Lysine Acetylation (GO:0018393)	5/39	0.6735634068729475	0.7841294755483181	0	0	0.8807567144504861	0.3480513984012118	TADA2A;MORF4L2;RUVBL1;ACTL6A;YEATS4
Organelle Transport Along Microtubule (GO:0072384)	5/39	0.6735634068729475	0.7841294755483181	0	0	0.8807567144504861	0.3480513984012118	RAB1A;KXD1;CDR2L;MAPT;BICD2
Retina Homeostasis (GO:0001895)	5/39	0.6735634068729475	0.7841294755483181	0	0	0.8807567144504861	0.3480513984012118	CDH3;POTEI;POTEE;LYZ;B2M
Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)	15/114	0.6772461075861194	0.7882307915692255	0	0	0.9071743435763112	0.3535444799646864	DRAXIN;GSK3B;TLE2;SIAH2;AMFR;IGFBP2;SOX13;KREMEN1;LIMD1;STK3;DDIT3;DACT3;APOE;LZTS2;PFDN5
Sphingolipid Biosynthetic Process (GO:0030148)	10/77	0.6785376719717164	0.789547842728051	0	0	0.8937424417721983	0.3466069742439349	FUT6;CERS5;ASAH1;ASAH2;SPTLC3;ELOVL5;ST8SIA5;DEGS1;DEGS2;CLN8
Protein Targeting (GO:0006605)	17/129	0.6807167187018338	0.7917101139284288	0	0	0.9087395770544505	0.3495094543299221	BCAP31;ATG3;FUT10;RPL11;PIK3R4;CHM;AKAP6;TIMM10;ZDHHC1;TOMM20;ZDHHC2;SPCS3;NACA;CDC37;VPS41;TSPO;AP1S3
Regulation Of DNA Repair (GO:0006282)	17/129	0.6807167187018338	0.7917101139284288	0	0	0.9087395770544505	0.3495094543299221	SMARCB1;DHX9;USP22;ACTL6A;YEATS4;BRCA1;SIRT7;ARID1A;YY1;SMCHD1;MORF4L2;RUVBL1;DPF2;USP1;TRIP12;POLH;ATR
Acylglycerol Homeostasis (GO:0055090)	3/24	0.6878082342687869	0.7962441976106425	0	0	0.8556433070078976	0.3202204083988061	PNPLA8;ANGPTL4;APOE
Fat-Soluble Vitamin Metabolic Process (GO:0006775)	3/24	0.6878082342687869	0.7962441976106425	0	0	0.8556433070078976	0.3202204083988061	CYP2R1;ARID4A;LGMN
Positive Regulation Of Lipid Metabolic Process (GO:0045834)	3/24	0.6878082342687869	0.7962441976106425	0	0	0.8556433070078976	0.3202204083988061	IL1B;APOE;PPARA
Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800)	3/24	0.6878082342687869	0.7962441976106425	0	0	0.8556433070078976	0.3202204083988061	PLK1;CALM3;CALM2
Regulation Of AMPA Receptor Activity (GO:2000311)	3/24	0.6878082342687869	0.7962441976106425	0	0	0.8556433070078976	0.3202204083988061	MEF2C;CACNG8;RELN
Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116)	3/24	0.6878082342687869	0.7962441976106425	0	0	0.8556433070078976	0.3202204083988061	CST3;PSMB9;BIRC3
Antimicrobial Humoral Response (GO:0019730)	13/100	0.6883539833248495	0.7962441976106425	0	0	0.8946629213483146	0.3341137134143294	CXCL9;SLC11A1;HLA-A;PPBP;LYZ;CXCL2;CXCL5;HLA-E;GNLY;S100A12;HMGN2;S100A9;GAPDH
Purine Ribonucleotide Biosynthetic Process (GO:0009152)	7/55	0.6888481134335429	0.7962441976106425	0	0	0.8733137701471618	0.32551415155967384	SLC25A16;PANK2;ADSL;IMPDH2;NUDT2;ADCY3;ALDOA
Activin Receptor Signaling Pathway (GO:0032924)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	SMAD2;SMAD4
Apoptotic Nuclear Changes (GO:0030262)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	ENDOG;DNASE1L3
Autonomic Nervous System Development (GO:0048483)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	SEMA3A;SOX4
Cellular Response To Gamma Radiation (GO:0071480)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	TP53;ATR
Dicarboxylic Acid Catabolic Process (GO:0043649)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	ASPA;GLUL
Intracellular Cholesterol Transport (GO:0032367)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	NPC2;LDLRAP1
Mitophagy (GO:0000423)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	MAP1LC3B;OGT
Negative Regulation Of Phosphatase Activity (GO:0010923)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	PPP1R15A;GSK3B
Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046426)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	SOCS3;PARP14
Nuclear Migration (GO:0007097)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	LMNA;HOOK3
Pharyngeal System Development (GO:0060037)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	PTCH1;HES1
Phosphatidylinositol Dephosphorylation (GO:0046856)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	PTEN;SYNJ2
Positive Regulation Of Autophagosome Assembly (GO:2000786)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	SH3GLB1;MOAP1
Positive Regulation Of Stem Cell Proliferation (GO:2000648)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	PTPRC;N4BP2L2
Protein Alpha-1,2-Demannosylation (GO:0036508)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	EDEM2;UGGT2
Protein Kinase A Signaling (GO:0010737)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	EZR;PRKACB
Protein Targeting To Peroxisome (GO:0006625)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	PEX3;PEX2
Regulation Of DNA Strand Elongation (GO:0060382)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	YY1;RUVBL1
Regulation Of Golgi Organization (GO:1903358)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	MAP2K1;MAPK3
Regulation Of Autophagosome Maturation (GO:1901096)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	ATG12;ATG5
Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903587)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	HMOX1;THBS1
Regulation Of Fibrinolysis (GO:0051917)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	SERPINF2;THBS1
Regulation Of Natural Killer Cell Activation (GO:0032814)	2/16	0.6896158721202383	0.7962441976106425	0	0	0.8556937990306301	0.31799339464982757	IL23A;TICAM1
Chromosome Condensation (GO:0030261)	4/32	0.6908796588356391	0.7967714943954941	0	0	0.855592779638982	0.3163893335350806	AKAP8L;PLK1;NCAPG;SMC4
Left/Right Pattern Formation (GO:0060972)	4/32	0.6908796588356391	0.7967714943954941	0	0	0.855592779638982	0.3163893335350806	DNAH11;MKKS;STIL;SETDB2
Positive Regulation Of Synapse Assembly (GO:0051965)	4/32	0.6908796588356391	0.7967714943954941	0	0	0.855592779638982	0.3163893335350806	PTPRD;SRPX2;CLSTN2;SLITRK4
Protein Transmembrane Import Into Intracellular Organelle (GO:0044743)	4/32	0.6908796588356391	0.7967714943954941	0	0	0.855592779638982	0.3163893335350806	PEX2;DNAJC15;TOMM20;HSPD1
Regulation Of Transmembrane Transport (GO:0034762)	4/32	0.6908796588356391	0.7967714943954941	0	0	0.855592779638982	0.3163893335350806	KCNJ5;NEDD4;SNCA;CTTNBP2NL
Notch Signaling Pathway (GO:0007219)	5/40	0.6957639781407757	0.8016552278484754	0	0	0.8555422168867547	0.31034348011175183	TRAF7;ADAM17;HES1;SORBS2;RBPJ
Negative Regulation Of Protein Localization (GO:1903828)	5/40	0.6957639781407757	0.8016552278484754	0	0	0.8555422168867547	0.31034348011175183	GSK3B;VCP;SPI1;GPM6B;LZTFL1
Regulation Of Autophagosome Assembly (GO:2000785)	5/40	0.6957639781407757	0.8016552278484754	0	0	0.8555422168867547	0.31034348011175183	SH3GLB1;MOAP1;LRRK2;NUPR1;C9ORF72
Synaptic Vesicle Endocytosis (GO:0048488)	5/40	0.6957639781407757	0.8016552278484754	0	0	0.8555422168867547	0.31034348011175183	CDK5;ITSN1;SYNJ2;DNM1;SNCA
Organonitrogen Compound Biosynthetic Process (GO:1901566)	16/123	0.6981452550125794	0.8040374854576384	0	0	0.8951989882233136	0.32167014809820954	SLC27A1;CERS5;SLC44A1;SLC44A2;ELOVL5;GSTP1;PLA2G4C;FMO1;PCSK5;SPTLC3;ST3GAL4;DEGS1;DMD;APOE;DEGS2;ST3GAL2
AMP Biosynthetic Process (GO:0006167)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	NUDT2
Golgi Ribbon Formation (GO:0090161)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	TRIP11
L-arginine Transmembrane Transport (GO:1903826)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	SLC7A6
RISC Complex Assembly (GO:0070922)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	DHX9
UDP-N-acetylglucosamine Biosynthetic Process (GO:0006048)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	GNPDA1
Amyloid-Beta Formation (GO:0034205)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	BACE1
Auditory Behavior (GO:0031223)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	STRA6
Autophagosome-Lysosome Fusion (GO:0061909)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	PLEKHM1
Basic Amino Acid Transmembrane Transport (GO:1990822)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	SLC7A6
Bundle Of His Cell To Purkinje Myocyte Communication (GO:0086069)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	PKP2
Cardioblast Differentiation (GO:0010002)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	RBPJ
Cell Surface Pattern Recognition Receptor Signaling Pathway (GO:0002752)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	FCN1
Cilium Movement Involved In Cell Motility (GO:0060294)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	GAS8
Commissural Neuron Axon Guidance (GO:0071679)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	NFIB
Detection Of Mechanical Stimulus Involved In Sensory Perception Of Sound (GO:0050910)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	MKKS
Embryonic Placenta Development (GO:0001892)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	IGF2
Endochondral Ossification (GO:0001958)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	MEF2C
Endothelial Cell Chemotaxis (GO:0035767)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	NR4A1
Fructose 1,6-Bisphosphate Metabolic Process (GO:0030388)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	PFKP
Glucosamine-Containing Compound Catabolic Process (GO:1901072)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	GNPDA1
Inner Ear Receptor Cell Development (GO:0060119)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	TSKU
Internal Protein Amino Acid Acetylation (GO:0006475)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	MAPT
Lactation (GO:0007595)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	OXTR
Learned Vocalization Behavior Or Vocal Learning (GO:0098598)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	STRA6
Modification-Dependent Macromolecule Catabolic Process (GO:0043632)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	RPS27A
Monocyte Activation (GO:0042117)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	ADAM9
Negative Regulation By Host Of Viral Genome Replication (GO:0044828)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	ZBED1
Negative Regulation Of Alpha-Beta T Cell Differentiation (GO:0046639)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	HMGB1
Negative Regulation Of Cytoplasmic Translation (GO:2000766)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	FMR1
Negative Regulation Of Glial Cell Differentiation (GO:0045686)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	HES1
Negative Regulation Of Triglyceride Metabolic Process (GO:0090209)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	PLIN5
Neuronal Ion Channel Clustering (GO:0045161)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	CNTNAP2
Nucleoside Diphosphate Metabolic Process (GO:0009132)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	RRM2
Peptidyl-Lysine Monomethylation (GO:0018026)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	SETD6
Peroxisome Fission (GO:0016559)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	PEX11A
Phototransduction, Visible Light (GO:0007603)	1/8	0.7092340380232086	0.8040374854576384	0	0	0.8557442557442557	0.2940078066164722	GNA11
